,isactive_engaged,isactive_interested,isactive_subscribed,patient_id,greater1
902,1,1,1,6823.0,1.0
2819,1,1,0,16517.0,1.0
3822,0,0,0,21704.0,1.0
7398,1,1,0,39837.0,1.0
7161,1,1,0,38428.0,1.0
9263,0,0,0,49560.0,1.0
4699,0,0,0,26396.0,1.0
9089,1,1,0,48662.0,1.0
3802,0,0,0,21605.0,1.0
6068,0,0,0,31894.0,1.0
5810,0,0,0,30412.0,1.0
3536,0,1,0,20218.0,1.0
3825,0,1,0,21733.0,1.0
6642,0,1,0,35251.0,1.0
8809,1,1,1,47063.0,1.0
8774,0,0,0,46871.0,1.0
4810,0,1,0,26903.0,1.0
1946,0,0,0,11155.0,0.0
8145,1,1,0,43843.0,1.0
7413,0,0,0,39973.0,1.0
5335,0,0,0,28624.0,1.0
3488,0,1,0,19943.0,1.0
1610,0,0,0,9632.0,0.0
7747,0,0,0,41704.0,1.0
7331,1,1,1,39471.0,1.0
4677,0,0,0,26346.0,0.0
4959,1,1,1,27480.0,1.0
5867,0,0,0,30750.0,1.0
8930,1,1,0,47822.0,1.0
4761,1,1,1,26702.0,1.0
2194,0,0,0,12865.0,1.0
882,0,0,0,6759.0,0.0
5701,0,1,0,29898.0,1.0
5113,0,0,0,27984.0,1.0
557,1,1,1,5496.0,1.0
8287,1,1,0,44655.0,1.0
5139,0,0,0,28093.0,1.0
1207,0,0,0,7929.0,0.0
7305,0,0,0,39350.0,1.0
7590,1,1,1,40901.0,1.0
1510,1,1,1,9228.0,1.0
8085,0,1,0,43598.0,1.0
3829,0,1,0,21749.0,1.0
3732,0,0,0,21209.0,1.0
9050,0,0,0,48438.0,1.0
3211,0,0,0,18482.0,1.0
3630,1,1,0,20681.0,1.0
1708,0,0,0,10095.0,1.0
1845,0,0,0,10645.0,1.0
266,0,1,0,4226.0,1.0
5985,0,0,0,31474.0,1.0
1140,0,0,0,7657.0,1.0
3162,0,0,0,18162.0,0.0
6207,1,1,0,32747.0,1.0
2046,0,1,0,11685.0,1.0
3730,0,1,0,21204.0,1.0
1909,0,0,0,11017.0,1.0
7588,0,1,0,40889.0,1.0
2660,0,0,0,15798.0,1.0
656,0,0,0,5993.0,0.0
6660,1,1,1,35352.0,1.0
1307,1,1,1,8307.0,1.0
8132,0,0,0,43787.0,1.0
998,1,1,1,7221.0,1.0
7716,0,0,0,41572.0,1.0
2834,0,1,0,16575.0,1.0
9749,0,1,0,52234.0,0.0
9352,1,1,0,50012.0,1.0
5880,0,1,0,30908.0,1.0
1237,1,1,1,8065.0,1.0
2151,0,0,0,12451.0,1.0
3835,0,1,0,21790.0,1.0
9876,0,0,0,52997.0,1.0
7468,1,1,1,40274.0,1.0
8390,1,1,0,45118.0,1.0
6578,1,1,0,34881.0,1.0
5091,0,0,0,27909.0,1.0
2186,0,0,0,12812.0,1.0
1134,0,0,0,7644.0,1.0
5004,0,0,0,27593.0,1.0
6626,0,0,0,35122.0,1.0
1303,1,1,1,8297.0,1.0
8626,0,1,0,46230.0,1.0
1627,1,1,1,9748.0,
9297,0,0,0,49745.0,0.0
1522,0,0,0,9304.0,1.0
9993,1,1,0,53741.0,1.0
358,0,0,0,4644.0,1.0
138,1,1,1,3485.0,1.0
299,1,1,1,4411.0,1.0
1556,1,1,1,9431.0,1.0
5099,1,1,0,27925.0,1.0
382,0,0,0,4740.0,1.0
8468,1,1,0,45480.0,1.0
7219,0,0,0,38804.0,1.0
4857,0,1,0,27006.0,1.0
3180,1,1,1,18345.0,1.0
1439,0,0,0,8857.0,
7410,0,1,0,39920.0,1.0
5673,0,1,0,29839.0,1.0
946,1,1,1,7005.0,1.0
2390,0,0,0,14503.0,1.0
5498,1,1,0,29167.0,1.0
7347,1,1,0,39563.0,1.0
9405,1,1,1,50252.0,1.0
2721,0,0,0,16082.0,1.0
1932,0,0,0,11084.0,0.0
7707,0,0,0,41540.0,1.0
3236,0,0,0,18641.0,1.0
3140,1,1,0,18005.0,1.0
4163,1,1,0,23833.0,1.0
9059,0,0,0,48470.0,1.0
3807,0,0,0,21617.0,1.0
9658,0,1,0,51705.0,1.0
7255,0,0,0,39030.0,1.0
9075,1,1,0,48560.0,1.0
6781,0,0,0,36010.0,1.0
9704,0,0,0,52024.0,1.0
4154,0,1,0,23748.0,1.0
4172,0,0,0,23867.0,1.0
796,1,1,0,6427.0,1.0
2416,0,1,0,14648.0,1.0
9531,0,0,0,51047.0,1.0
6139,0,0,0,32308.0,1.0
785,1,1,1,6385.0,1.0
7341,1,1,0,39532.0,1.0
6789,1,1,1,36036.0,1.0
3158,0,0,0,18135.0,0.0
123,1,1,1,3295.0,1.0
9636,1,1,0,51614.0,1.0
10102,0,1,0,54600.0,1.0
2172,0,0,0,12647.0,0.0
2169,1,1,1,12622.0,
7150,0,0,0,38404.0,1.0
4009,0,1,0,22759.0,1.0
9471,0,0,0,50615.0,1.0
4340,0,0,0,24665.0,1.0
910,1,1,1,6853.0,1.0
6268,0,0,0,33124.0,1.0
8781,0,0,0,46886.0,1.0
2309,1,1,0,13989.0,1.0
9839,0,0,0,52678.0,0.0
3634,0,0,0,20717.0,1.0
1257,1,1,0,8150.0,1.0
6591,0,0,0,34921.0,1.0
4458,1,1,0,25342.0,1.0
6133,0,0,0,32260.0,1.0
1178,1,1,1,7788.0,1.0
4652,0,0,0,26267.0,1.0
6218,0,0,0,32779.0,0.0
3650,0,0,0,20772.0,0.0
442,0,0,0,4941.0,1.0
3415,0,0,0,19636.0,1.0
1399,0,0,0,8650.0,0.0
7467,1,1,0,40272.0,1.0
1457,0,1,0,8946.0,1.0
7814,1,1,0,42182.0,1.0
5744,0,0,0,30066.0,1.0
1054,0,0,0,7433.0,1.0
7049,0,0,0,37802.0,0.0
3275,0,0,0,18920.0,0.0
1463,0,0,0,8978.0,0.0
3699,0,0,0,21006.0,1.0
3759,0,0,0,21332.0,1.0
929,1,1,1,6934.0,1.0
5511,0,0,0,29200.0,1.0
6468,1,1,1,34311.0,1.0
8569,0,0,0,45953.0,1.0
1829,0,0,0,10543.0,
2928,1,1,1,16982.0,1.0
7207,0,1,0,38708.0,1.0
6538,0,0,0,34675.0,1.0
4221,0,0,0,24115.0,1.0
3546,0,1,0,20269.0,1.0
5598,1,1,0,29559.0,1.0
9109,1,1,0,48788.0,1.0
7599,1,1,0,40961.0,1.0
8312,1,1,1,44746.0,1.0
2011,1,1,1,11495.0,1.0
913,0,1,0,6856.0,1.0
8404,1,1,0,45203.0,1.0
9285,0,0,0,49682.0,1.0
3219,0,0,0,18535.0,1.0
2606,0,0,0,15520.0,1.0
3264,0,0,0,18858.0,1.0
4928,1,1,1,27350.0,1.0
8828,0,0,0,47180.0,1.0
6564,1,1,1,34814.0,1.0
8314,0,0,0,44752.0,1.0
6,1,1,1,1311.0,1.0
2980,0,1,0,17169.0,1.0
6583,0,0,0,34895.0,1.0
3361,1,1,0,19384.0,1.0
4774,0,1,0,26730.0,1.0
1943,0,0,0,11148.0,1.0
7737,0,0,0,41685.0,0.0
5499,0,1,0,29172.0,1.0
1635,1,1,1,9806.0,1.0
1141,0,0,0,7661.0,1.0
2041,0,1,0,11656.0,1.0
6815,1,1,1,36237.0,1.0
6703,0,1,0,35569.0,1.0
9573,0,1,0,51280.0,1.0
2070,0,0,0,11872.0,1.0
3134,0,0,0,17981.0,1.0
5160,0,0,0,28144.0,1.0
6990,0,0,0,37366.0,1.0
8063,0,0,0,43474.0,1.0
5275,1,1,0,28486.0,1.0
2242,0,1,0,13301.0,1.0
1474,0,0,0,9036.0,0.0
10055,0,0,0,54271.0,0.0
1889,1,1,0,10927.0,1.0
3435,0,0,0,19695.0,1.0
7885,0,1,0,42584.0,1.0
7995,1,1,0,43204.0,1.0
3705,1,1,1,21033.0,1.0
2021,0,0,0,11529.0,1.0
4020,0,0,0,22825.0,1.0
8999,0,0,0,48169.0,1.0
8600,0,0,0,46140.0,0.0
3500,0,1,0,20001.0,1.0
2658,1,1,0,15793.0,1.0
8613,0,0,0,46194.0,1.0
9944,0,0,0,53436.0,1.0
1130,0,0,0,7626.0,0.0
5557,0,0,0,29366.0,1.0
9380,0,0,0,50109.0,1.0
1819,0,0,0,10492.0,1.0
7829,0,0,0,42217.0,1.0
7769,1,1,1,41893.0,1.0
7064,1,1,0,37886.0,1.0
4318,0,0,0,24553.0,1.0
9785,0,1,0,52393.0,1.0
4144,1,1,1,23689.0,1.0
4669,0,0,0,26326.0,0.0
1236,0,0,0,8064.0,1.0
5476,0,0,0,29102.0,1.0
10020,0,1,0,54052.0,1.0
1856,1,1,1,10687.0,1.0
2282,0,0,0,13715.0,1.0
8860,0,1,0,47330.0,1.0
9495,0,0,0,50754.0,1.0
4093,0,1,0,23383.0,1.0
7335,0,1,0,39504.0,1.0
5200,1,1,1,28250.0,1.0
6401,1,1,1,33935.0,1.0
10114,0,1,0,54627.0,1.0
3421,0,0,0,19647.0,1.0
9444,0,0,0,50507.0,1.0
386,0,1,0,4746.0,1.0
8726,0,1,0,46658.0,1.0
1628,1,1,1,9751.0,
3585,0,0,0,20441.0,0.0
7696,0,1,0,41439.0,1.0
2714,0,1,0,16043.0,1.0
7450,0,1,0,40235.0,1.0
8955,1,1,1,47893.0,1.0
9496,0,1,0,50755.0,1.0
5659,1,1,0,29810.0,1.0
6856,0,0,0,36418.0,1.0
3189,1,1,0,18382.0,1.0
10153,0,1,0,54876.0,1.0
4305,0,0,0,24468.0,1.0
909,0,0,0,6851.0,1.0
5385,0,1,0,28795.0,1.0
1996,0,0,0,11442.0,1.0
1866,0,0,0,10751.0,1.0
1842,0,0,0,10637.0,1.0
2497,0,1,0,15015.0,1.0
201,1,1,1,4002.0,1.0
8203,0,0,0,44150.0,1.0
8024,0,0,0,43281.0,0.0
5054,0,0,0,27766.0,1.0
5889,0,1,0,30944.0,1.0
4006,0,0,0,22736.0,1.0
10086,0,0,0,54531.0,1.0
2702,0,0,0,16005.0,0.0
3449,0,1,0,19731.0,1.0
331,1,1,1,4550.0,1.0
7416,0,0,0,40014.0,1.0
9132,0,1,0,48906.0,1.0
8426,0,0,0,45258.0,0.0
9856,0,0,0,52840.0,0.0
2459,0,1,0,14831.0,1.0
1774,0,0,0,10366.0,1.0
6628,0,0,0,35126.0,1.0
7888,0,0,0,42592.0,1.0
8246,1,1,0,44359.0,1.0
2686,1,1,0,15955.0,1.0
9321,0,0,0,49851.0,0.0
989,0,0,0,7177.0,1.0
7307,0,0,0,39352.0,1.0
8504,0,1,0,45682.0,1.0
8274,1,1,0,44586.0,1.0
6993,0,0,0,37371.0,1.0
8714,1,1,0,46613.0,1.0
5806,0,1,0,30384.0,1.0
8900,0,1,0,47643.0,1.0
8864,1,1,0,47383.0,
6574,0,1,0,34871.0,1.0
3052,0,0,0,17495.0,1.0
8804,0,1,0,47026.0,1.0
5462,1,1,0,29064.0,1.0
173,1,1,1,3822.0,1.0
4954,0,0,0,27450.0,1.0
4615,0,0,0,26185.0,0.0
3321,1,1,0,19137.0,1.0
9886,0,0,0,53079.0,1.0
6246,1,1,0,32943.0,1.0
6745,1,1,1,35830.0,1.0
3372,0,0,0,19426.0,1.0
6048,0,0,0,31812.0,0.0
3311,0,0,0,19035.0,1.0
7740,0,0,0,41691.0,1.0
8316,1,1,1,44757.0,1.0
7876,0,0,0,42508.0,1.0
9552,0,0,0,51110.0,1.0
8980,1,1,1,48038.0,1.0
4551,0,0,0,25831.0,0.0
4679,0,0,0,26353.0,1.0
3403,1,1,0,19603.0,1.0
18,1,1,1,1607.0,1.0
3691,1,1,1,20950.0,1.0
8821,0,1,0,47130.0,1.0
4096,0,0,0,23398.0,1.0
3628,0,0,0,20664.0,1.0
9032,1,1,0,48394.0,1.0
2174,0,1,0,12654.0,1.0
1356,1,1,1,8454.0,1.0
5002,0,0,0,27589.0,0.0
9005,0,0,0,48256.0,0.0
6922,1,1,0,36885.0,1.0
5823,0,0,0,30450.0,1.0
9681,1,1,1,51900.0,1.0
5670,0,0,0,29832.0,1.0
3112,0,1,0,17882.0,1.0
182,0,0,0,3869.0,0.0
3642,0,1,0,20744.0,1.0
9027,0,0,0,48387.0,0.0
1812,0,0,0,10462.0,0.0
8177,0,1,0,43980.0,1.0
8599,0,0,0,46139.0,1.0
4912,0,1,0,27283.0,1.0
5668,1,1,1,29827.0,1.0
9088,0,0,0,48652.0,1.0
1800,0,0,0,10428.0,1.0
9426,1,1,0,50407.0,1.0
2429,0,0,0,14697.0,1.0
5482,0,1,0,29125.0,1.0
6761,0,1,0,35913.0,1.0
10023,0,1,0,54099.0,1.0
7799,0,1,0,42105.0,1.0
1968,1,1,0,11345.0,1.0
8495,1,1,0,45632.0,1.0
8591,0,0,0,46112.0,1.0
10019,0,0,0,54032.0,1.0
8892,0,0,0,47605.0,1.0
7008,0,1,0,37467.0,1.0
4987,0,1,0,27561.0,1.0
9938,1,1,0,53378.0,1.0
4650,0,1,0,26261.0,1.0
1159,0,0,0,7710.0,1.0
1213,0,0,0,7949.0,0.0
7618,1,1,0,41095.0,0.0
1325,1,1,1,8365.0,1.0
7802,0,0,0,42146.0,0.0
7872,1,1,0,42484.0,1.0
4796,0,1,0,26821.0,1.0
6796,1,1,0,36122.0,1.0
5808,0,1,0,30394.0,1.0
5943,0,1,0,31228.0,1.0
9458,1,1,0,50534.0,1.0
10049,0,0,0,54257.0,1.0
1455,1,1,1,8941.0,1.0
5410,0,0,0,28888.0,1.0
7406,0,0,0,39907.0,1.0
8585,1,1,0,46056.0,1.0
4962,1,1,1,27498.0,1.0
2800,1,1,0,16450.0,1.0
1644,1,1,1,9847.0,1.0
2140,0,1,0,12339.0,1.0
4536,1,1,0,25783.0,1.0
4457,1,1,0,25339.0,1.0
9123,0,1,0,48862.0,1.0
5586,0,0,0,29496.0,1.0
4378,0,0,0,24802.0,0.0
729,0,1,0,6178.0,1.0
4357,0,1,0,24734.0,1.0
8049,0,1,0,43426.0,1.0
6716,1,1,0,35646.0,1.0
1936,0,1,0,11103.0,1.0
3793,1,1,1,21558.0,1.0
3736,0,1,0,21235.0,1.0
2261,1,1,0,13446.0,1.0
4005,0,0,0,22730.0,1.0
1110,0,0,0,7577.0,1.0
9201,1,1,1,49227.0,1.0
5480,0,0,0,29120.0,0.0
2998,0,0,0,17224.0,1.0
2394,1,1,1,14526.0,1.0
1185,1,1,0,7829.0,1.0
2007,0,0,0,11482.0,1.0
193,1,1,1,3958.0,1.0
5611,0,1,0,29609.0,1.0
2901,0,0,0,16782.0,1.0
578,1,1,0,5644.0,1.0
6219,0,0,0,32780.0,1.0
5525,0,1,0,29222.0,1.0
771,1,1,0,6316.0,1.0
8141,0,0,0,43836.0,1.0
2395,0,0,0,14557.0,1.0
1478,0,0,0,9048.0,1.0
1846,0,0,0,10646.0,1.0
9282,1,1,0,49674.0,1.0
4274,0,0,0,24305.0,1.0
3740,1,1,0,21243.0,1.0
4600,0,0,0,26097.0,0.0
8295,0,0,0,44711.0,0.0
8129,1,1,0,43781.0,1.0
6676,0,0,0,35445.0,1.0
6375,0,0,0,33741.0,1.0
405,0,1,0,4815.0,1.0
9718,0,0,0,52083.0,1.0
4915,1,1,0,27290.0,1.0
2073,1,1,0,11888.0,1.0
4754,0,0,0,26668.0,1.0
1896,0,0,0,10985.0,1.0
9838,0,1,0,52677.0,1.0
6702,0,0,0,35568.0,1.0
6317,0,0,0,33366.0,1.0
3659,0,0,0,20815.0,1.0
6581,1,1,0,34886.0,1.0
2379,0,0,0,14405.0,1.0
1447,0,1,0,8917.0,1.0
342,1,1,0,4599.0,1.0
5127,0,0,0,28026.0,0.0
3136,1,1,1,17994.0,1.0
2527,0,0,0,15172.0,1.0
727,0,0,0,6175.0,1.0
4577,1,1,1,26001.0,1.0
976,0,0,0,7143.0,1.0
8548,0,0,0,45848.0,0.0
5443,0,0,0,29024.0,1.0
9747,1,1,0,52230.0,1.0
3516,0,0,0,20133.0,0.0
8239,1,1,1,44294.0,1.0
7156,0,1,0,38415.0,1.0
9970,0,0,0,53608.0,0.0
3940,0,1,0,22358.0,1.0
1299,0,0,0,8293.0,1.0
9947,1,1,0,53476.0,1.0
1348,0,0,0,8434.0,1.0
660,1,1,1,6011.0,1.0
5886,0,0,0,30941.0,1.0
1492,1,1,1,9134.0,1.0
10131,0,1,0,54738.0,1.0
4589,0,1,0,26058.0,1.0
8692,0,0,0,46516.0,0.0
5154,0,0,0,28132.0,1.0
2315,1,1,1,14046.0,1.0
9795,0,0,0,52466.0,1.0
9757,0,0,0,52255.0,1.0
7024,0,0,0,37568.0,1.0
1085,1,1,1,7525.0,1.0
2524,0,1,0,15157.0,1.0
7539,0,1,0,40681.0,1.0
8636,1,1,0,46253.0,1.0
5374,0,1,0,28763.0,1.0
3198,1,1,0,18417.0,1.0
5751,0,1,0,30096.0,1.0
4008,0,1,0,22750.0,1.0
5717,1,1,0,29943.0,1.0
6657,0,0,0,35330.0,1.0
8572,0,0,0,45963.0,1.0
8394,1,1,0,45141.0,1.0
67,1,1,1,2279.0,1.0
8211,1,1,1,44186.0,1.0
40,0,1,0,2090.0,1.0
2269,0,0,0,13539.0,1.0
2381,1,1,1,14446.0,1.0
7623,0,1,0,41112.0,1.0
9891,0,0,0,53131.0,
4916,0,0,0,27294.0,0.0
5322,0,0,0,28597.0,1.0
5773,0,0,0,30172.0,1.0
6232,0,0,0,32825.0,1.0
6963,0,0,0,37193.0,0.0
3447,0,0,0,19720.0,1.0
6816,0,1,0,36244.0,1.0
2367,1,1,1,14314.0,1.0
9816,0,0,0,52563.0,1.0
9668,0,0,0,51770.0,1.0
2512,0,0,0,15072.0,1.0
9800,1,1,1,52498.0,1.0
2723,0,0,0,16090.0,1.0
5948,1,1,1,31276.0,1.0
9359,0,0,0,50025.0,1.0
8742,1,1,0,46721.0,1.0
1143,1,1,1,7668.0,1.0
9917,1,1,0,53212.0,1.0
7155,1,1,1,38414.0,1.0
7501,1,1,1,40482.0,1.0
8448,0,0,0,45376.0,1.0
9395,0,1,0,50218.0,1.0
4728,0,0,0,26536.0,1.0
5494,1,1,1,29162.0,1.0
5755,1,1,0,30112.0,1.0
7853,0,1,0,42361.0,1.0
9422,1,1,0,50351.0,1.0
7230,0,0,0,38868.0,0.0
3789,1,1,1,21546.0,
2220,0,0,0,13150.0,0.0
5075,0,1,0,27850.0,1.0
2331,1,1,0,14136.0,1.0
5394,1,1,1,28831.0,1.0
9726,0,0,0,52133.0,1.0
8718,0,0,0,46620.0,1.0
7090,0,0,0,38073.0,1.0
9511,0,1,0,50880.0,1.0
4088,1,1,0,23349.0,1.0
1967,0,1,0,11337.0,1.0
9161,1,1,0,48952.0,1.0
8969,0,0,0,47982.0,0.0
6757,0,0,0,35906.0,1.0
9766,0,0,0,52287.0,1.0
4365,0,0,0,24750.0,1.0
6999,0,0,0,37403.0,0.0
423,1,1,1,4876.0,1.0
280,1,1,1,4303.0,1.0
1904,1,1,1,11003.0,1.0
595,1,1,1,5736.0,1.0
8744,0,0,0,46726.0,1.0
3917,1,1,0,22230.0,1.0
6142,1,1,0,32324.0,1.0
5661,0,1,0,29814.0,1.0
5778,0,1,0,30220.0,
3618,1,1,0,20607.0,1.0
6845,0,0,0,36395.0,1.0
839,0,1,0,6548.0,1.0
4596,0,0,0,26085.0,1.0
7785,0,0,0,42006.0,1.0
141,0,1,0,3543.0,0.0
2597,0,1,0,15463.0,1.0
6701,1,1,1,35565.0,1.0
9170,0,0,0,48975.0,1.0
1377,1,1,1,8543.0,1.0
3674,0,0,0,20884.0,1.0
8937,0,0,0,47839.0,1.0
10080,0,1,0,54465.0,1.0
6362,0,1,0,33712.0,1.0
4741,0,0,0,26607.0,1.0
3808,0,0,0,21618.0,1.0
1138,0,1,0,7655.0,1.0
2257,0,0,0,13410.0,1.0
7374,0,0,0,39767.0,1.0
8167,1,1,0,43933.0,1.0
1787,0,0,0,10398.0,1.0
3938,1,1,1,22353.0,1.0
8200,0,1,0,44122.0,1.0
4646,1,1,0,26250.0,1.0
459,1,1,1,4986.0,1.0
6115,0,1,0,32146.0,1.0
9722,1,1,1,52114.0,1.0
948,1,1,1,7019.0,1.0
3700,1,1,0,21016.0,1.0
1336,0,0,0,8403.0,1.0
6370,1,1,0,33735.0,1.0
4628,0,0,0,26213.0,1.0
7358,0,0,0,39653.0,1.0
6286,1,1,0,33193.0,1.0
5925,1,1,1,31068.0,1.0
5934,0,1,0,31107.0,1.0
6040,0,0,0,31756.0,1.0
441,0,0,0,4940.0,1.0
6659,1,1,0,35351.0,1.0
1602,1,1,1,9615.0,1.0
2238,0,1,0,13278.0,1.0
639,0,0,0,5930.0,1.0
10004,0,0,0,53843.0,1.0
3830,0,0,0,21755.0,
9570,0,1,0,51210.0,
6144,0,1,0,32338.0,1.0
4219,0,0,0,24105.0,1.0
9225,1,1,0,49431.0,1.0
6344,0,1,0,33607.0,1.0
2501,0,0,0,15027.0,0.0
1958,0,0,0,11258.0,0.0
1070,1,1,1,7485.0,1.0
155,0,1,0,3687.0,1.0
2295,1,1,0,13912.0,1.0
8079,0,0,0,43553.0,1.0
4578,0,0,0,26004.0,1.0
1089,0,0,0,7531.0,1.0
6049,1,1,0,31816.0,1.0
6415,0,0,0,34067.0,1.0
2940,1,1,0,17032.0,1.0
723,0,0,0,6165.0,0.0
4384,0,0,0,24851.0,1.0
930,0,0,0,6935.0,1.0
2909,0,1,0,16857.0,1.0
8147,0,0,0,43845.0,1.0
6763,1,1,0,35920.0,1.0
8545,1,1,1,45844.0,1.0
6416,0,0,0,34070.0,1.0
895,0,0,0,6805.0,0.0
3247,0,0,0,18732.0,1.0
2326,1,1,1,14108.0,1.0
7096,1,1,0,38083.0,1.0
8757,0,0,0,46779.0,1.0
7873,0,1,0,42490.0,1.0
9923,0,1,0,53239.0,1.0
5038,0,1,0,27718.0,1.0
6450,0,0,0,34218.0,1.0
4136,0,0,0,23650.0,1.0
9423,0,1,0,50358.0,1.0
1715,1,1,1,10112.0,1.0
1698,1,1,1,10052.0,1.0
9871,0,1,0,52961.0,1.0
9729,0,0,0,52145.0,0.0
10156,0,1,0,54886.0,1.0
8380,1,1,1,45099.0,1.0
3831,0,0,0,21757.0,1.0
6299,0,0,0,33231.0,1.0
3348,0,0,0,19288.0,1.0
9697,0,1,0,51966.0,1.0
985,1,1,1,7159.0,1.0
1821,1,1,1,10500.0,1.0
4571,0,1,0,25952.0,1.0
587,0,0,0,5694.0,1.0
9939,0,1,0,53396.0,1.0
5077,1,1,0,27858.0,1.0
8084,0,0,0,43594.0,1.0
8479,0,0,0,45537.0,1.0
9701,1,1,1,52009.0,1.0
10152,0,0,0,54870.0,1.0
5483,0,0,0,29126.0,1.0
8047,0,0,0,43418.0,0.0
9455,0,0,0,50530.0,1.0
5514,0,1,0,29204.0,1.0
7879,0,0,0,42525.0,0.0
9041,0,0,0,48416.0,1.0
5553,1,1,0,29328.0,1.0
3557,0,0,0,20318.0,1.0
1395,1,1,1,8644.0,1.0
264,0,0,0,4222.0,1.0
3547,0,0,0,20274.0,1.0
6844,0,0,0,36394.0,1.0
7923,0,1,0,42772.0,1.0
6788,0,0,0,36023.0,1.0
3069,0,1,0,17575.0,1.0
5025,0,1,0,27670.0,1.0
8553,0,0,0,45864.0,1.0
3864,0,1,0,21964.0,1.0
9245,0,1,0,49520.0,1.0
2400,1,1,0,14578.0,1.0
6274,0,1,0,33172.0,1.0
8643,0,0,0,46261.0,1.0
3711,0,0,0,21062.0,1.0
246,0,0,0,4148.0,1.0
1594,0,0,0,9579.0,1.0
9863,0,0,0,52908.0,1.0
1529,1,1,1,9328.0,1.0
8379,0,1,0,45096.0,1.0
923,1,1,1,6910.0,
7844,0,0,0,42315.0,0.0
7329,0,0,0,39451.0,1.0
4364,0,1,0,24749.0,1.0
669,0,0,0,6043.0,1.0
3604,0,0,0,20509.0,1.0
5108,0,1,0,27948.0,1.0
1910,0,1,0,11019.0,1.0
7276,1,1,0,39224.0,1.0
8500,0,0,0,45660.0,1.0
5248,0,1,0,28405.0,1.0
7183,1,1,0,38540.0,0.0
3958,0,0,0,22501.0,1.0
6957,0,1,0,37179.0,1.0
6026,0,0,0,31696.0,0.0
5643,1,1,1,29771.0,1.0
2696,1,1,0,15998.0,1.0
2591,0,0,0,15439.0,1.0
5906,0,0,0,30994.0,1.0
1781,1,1,1,10381.0,1.0
6509,0,0,0,34570.0,
3013,1,1,0,17292.0,1.0
7133,0,0,0,38341.0,0.0
2307,1,1,1,13962.0,1.0
7557,1,1,1,40741.0,1.0
3690,0,0,0,20947.0,1.0
687,0,1,0,6093.0,1.0
6011,0,1,0,31599.0,1.0
7071,0,0,0,37948.0,0.0
612,1,1,1,5808.0,1.0
7167,0,1,0,38458.0,1.0
7937,0,0,0,42834.0,1.0
3200,0,1,0,18419.0,1.0
2267,1,1,0,13520.0,1.0
9964,0,1,0,53579.0,1.0
6629,0,0,0,35127.0,1.0
4135,1,1,0,23648.0,1.0
1898,0,0,0,10990.0,1.0
9710,0,0,0,52041.0,1.0
8016,1,1,1,43253.0,1.0
258,1,1,0,4183.0,1.0
2924,0,0,0,16931.0,1.0
9600,0,0,0,51410.0,0.0
4943,1,1,1,27415.0,1.0
2822,0,0,0,16530.0,1.0
6529,1,1,1,34653.0,1.0
3339,0,1,0,19258.0,1.0
3525,0,0,0,20178.0,1.0
4563,0,0,0,25894.0,1.0
9837,0,0,0,52674.0,1.0
6697,0,1,0,35550.0,1.0
5329,1,1,1,28617.0,1.0
5223,0,0,0,28304.0,0.0
2285,0,1,0,13764.0,1.0
6063,1,1,1,31886.0,1.0
4654,0,0,0,26271.0,1.0
5000,0,0,0,27582.0,1.0
6710,0,0,0,35577.0,0.0
9499,0,0,0,50792.0,1.0
484,1,1,1,5099.0,1.0
2211,1,1,0,13042.0,1.0
5416,0,0,0,28901.0,1.0
7854,1,1,0,42367.0,1.0
2555,0,0,0,15278.0,1.0
7,1,1,1,1341.0,1.0
3657,0,0,0,20798.0,0.0
6411,1,1,0,34011.0,1.0
9338,1,1,0,49946.0,1.0
4874,1,1,0,27084.0,1.0
4402,1,1,0,24950.0,1.0
9741,1,1,0,52212.0,1.0
5546,0,0,0,29276.0,1.0
5297,1,1,1,28545.0,1.0
2426,1,1,1,14685.0,1.0
6744,0,0,0,35829.0,1.0
1814,0,1,0,10464.0,1.0
7603,1,1,0,40994.0,1.0
6822,1,1,0,36268.0,1.0
9806,0,0,0,52531.0,0.0
2274,1,1,0,13591.0,1.0
1011,0,1,0,7274.0,1.0
1577,0,1,0,9523.0,1.0
7264,0,0,0,39118.0,0.0
1067,1,1,1,7478.0,1.0
1991,0,0,0,11436.0,1.0
3970,0,1,0,22583.0,1.0
9246,0,0,0,49521.0,1.0
5879,0,1,0,30888.0,1.0
8587,0,0,0,46061.0,1.0
4542,1,1,1,25802.0,1.0
9501,0,0,0,50810.0,0.0
7193,1,1,0,38595.0,1.0
3867,1,1,1,21973.0,1.0
9591,0,0,0,51377.0,0.0
6823,0,1,0,36269.0,0.0
3048,0,0,0,17473.0,0.0
7548,0,1,0,40728.0,1.0
781,1,1,1,6358.0,1.0
6747,0,0,0,35834.0,1.0
2675,0,1,0,15922.0,1.0
1749,1,1,1,10266.0,1.0
6222,0,0,0,32785.0,1.0
8224,1,1,0,44239.0,1.0
2791,0,0,0,16402.0,1.0
6519,0,1,0,34622.0,1.0
5774,0,0,0,30182.0,1.0
6357,1,1,0,33690.0,1.0
4979,1,1,1,27543.0,1.0
7880,1,1,1,42533.0,1.0
1091,0,0,0,7537.0,1.0
6526,0,0,0,34644.0,1.0
8464,0,0,0,45465.0,1.0
4627,0,1,0,26211.0,1.0
2324,1,1,1,14101.0,1.0
6534,0,0,0,34663.0,1.0
9143,0,1,0,48928.0,1.0
5055,1,1,0,27770.0,1.0
